代码,周期,最新日期,收盘价,评分,等级,L1,H1,L2,首波涨幅%,回调幅度%,阶段,突破前高,均线多头,RSI,量比,止损价
002491,日线,2026-06-17,28.71,75,A,2.97,28.58,9.34,862.3,75.1,LEG1,是,是,68.8,0.97,9.15
603697,日线,2026-06-17,11.02,75,A,5.33,11.56,11.0,116.9,9.0,LEG1,否,是,51.6,0.61,10.78
002469,日线,2026-06-17,6.85,75,A,4.0,7.08,6.86,77.0,7.1,BREAKOUT,否,否,54.2,1.37,6.72
688590,日线,2026-06-17,14.9,75,A,9.48,15.53,13.58,63.8,32.2,LEG1,否,否,53.8,1.41,13.31
301322,日线,2026-06-17,57.11,75,A,16.77,61.61,45.26,267.4,36.5,LEG1,否,是,62.9,0.42,44.35
600775,日线,2026-06-17,11.02,75,A,6.85,13.7,13.0,100.0,10.2,LEG1,否,否,57.1,1.88,12.74
301310,日线,2026-06-17,38.96,75,A,18.8,34.94,33.4,85.9,9.5,LEG1,是,否,73.5,2.33,32.73
300197,日线,2026-06-17,2.31,75,A,1.09,3.22,1.54,195.4,78.9,LEG1,否,是,44.9,0.9,1.51
600605,日线,2026-06-17,31.17,75,A,13.06,35.31,27.81,170.4,33.7,READY,否,否,53.9,1.36,27.25
603203,日线,2026-06-17,62.4,75,A,16.22,77.9,51.05,380.3,43.5,READY,否,否,55.1,1.32,50.03
300184,日线,2026-06-17,16.91,75,A,3.24,19.03,7.28,487.3,74.4,LEG1,否,是,57.7,0.8,7.13
300507,日线,2026-06-17,7.65,75,A,3.69,9.58,7.79,159.6,30.4,LEG1,否,否,55.8,1.33,7.63
300506,日线,2026-06-17,4.86,75,A,1.18,5.28,3.79,347.5,36.3,LEG1,否,否,57.2,3.01,3.71
300505,日线,2026-06-17,22.1,75,A,7.68,26.68,18.22,247.4,44.5,READY,否,否,55.3,1.74,17.86
300503,日线,2026-06-17,80.99,75,A,10.22,88.99,52.99,770.7,45.7,LEG1,否,是,52.8,0.69,51.93
300562,日线,2026-06-17,12.5,75,A,5.94,14.76,11.0,148.5,42.6,LEG1,否,否,57.1,1.98,10.78
688788,日线,2026-06-17,45.1,75,A,20.51,50.68,51.51,147.1,-2.8,LEG1,否,否,55.9,3.06,50.48
301108,日线,2026-06-17,25.85,75,A,20.81,28.77,26.38,38.3,30.0,READY,否,否,74.4,1.38,25.85
301102,日线,2026-06-17,10.11,75,A,7.26,11.26,9.32,55.1,48.5,READY,否,否,63.1,1.38,9.13
301093,日线,2026-06-17,129.32,75,A,17.12,132.55,33.9,674.2,85.5,LEG1,否,是,59.2,0.44,33.22
301086,日线,2026-06-17,206.99,75,A,23.29,256.53,139.0,1001.5,50.4,READY,否,否,71.6,1.56,136.22
300556,日线,2026-06-17,19.48,75,A,14.49,23.0,17.63,58.7,63.1,LEG1,否,是,43.5,0.91,17.28
300555,日线,2026-06-17,13.87,75,A,5.12,14.51,9.67,183.4,51.5,LEG1,否,否,69.1,2.94,9.48
600629,日线,2026-06-17,16.92,75,A,4.01,20.88,15.47,420.7,32.1,READY,否,否,51.7,1.62,15.16
300468,日线,2026-06-17,23.92,75,A,6.3,29.76,28.32,372.4,6.1,LEG1,否,否,50.0,2.05,27.75
300453,日线,2026-06-17,9.75,75,A,4.88,10.71,8.64,119.5,35.5,READY,否,否,69.7,2.37,8.47
300450,日线,2026-06-17,48.13,75,A,12.88,53.7,48.01,316.9,13.9,LEG1,否,否,57.3,1.73,47.05
002116,日线,2026-06-17,9.23,75,A,8.17,9.36,8.84,14.6,43.7,LEG1,否,否,62.3,1.95,8.66
603990,日线,2026-06-17,22.52,75,A,6.93,23.69,14.63,241.8,54.1,LEG1,否,是,63.6,0.7,14.34
603989,日线,2026-06-17,37.73,75,A,11.16,38.42,15.5,244.3,84.1,LEG1,否,是,69.0,0.47,15.19
002112,日线,2026-06-17,17.18,75,A,6.09,23.25,19.8,281.8,20.1,LEG1,否,否,43.1,1.37,19.4
600621,日线,2026-06-17,13.14,75,A,11.3,15.1,13.62,33.6,38.9,LEG1,否,否,61.1,2.12,13.35
603026,日线,2026-06-17,96.48,75,A,25.89,104.8,78.0,304.8,34.0,READY,否,否,72.6,1.75,76.44
300180,日线,2026-06-17,4.78,75,A,2.63,5.54,5.2,110.6,11.7,LEG1,否,否,55.4,1.95,5.1
300179,日线,2026-06-17,45.38,75,A,4.9,54.21,19.9,1006.3,69.6,LEG1,否,是,60.0,0.97,19.5
002440,日线,2026-06-17,10.44,75,A,4.98,9.84,9.06,97.6,16.0,BREAKOUT,是,否,72.3,2.35,8.88
603196,日线,2026-06-17,25.79,75,A,6.25,30.09,11.16,381.4,79.4,LEG1,否,否,65.9,2.35,10.94
600060,日线,2026-06-17,25.66,75,A,14.28,27.82,21.74,94.8,44.9,LEG1,否,是,43.3,0.92,21.31
600801,日线,2026-06-17,19.0,75,A,9.91,20.06,18.25,102.4,17.8,LEG1,否,否,49.9,1.37,17.88
301292,日线,2026-06-17,78.9,75,A,10.83,106.86,61.35,886.7,47.4,READY,否,否,73.9,1.92,60.12
301288,日线,2026-06-17,18.69,75,A,9.27,21.43,16.36,131.2,41.7,READY,否,是,45.6,0.96,16.03
301286,日线,2026-06-17,60.55,75,A,22.7,65.55,51.54,188.8,32.7,LEG1,否,是,50.0,0.69,50.51
301275,日线,2026-06-17,45.9,75,A,37.77,49.9,43.88,32.1,49.6,LEG1,否,否,59.8,1.41,43.0
301265,日线,2026-06-17,27.0,75,A,6.71,30.55,11.38,355.3,80.4,LEG1,否,是,53.5,0.87,11.15
688595,日线,2026-06-17,39.44,75,A,19.8,42.48,31.6,114.5,48.0,LEG1,否,是,60.3,0.76,30.97
002142,日线,2026-06-17,31.44,75,A,18.35,33.88,25.91,84.6,51.3,LEG1,否,是,44.0,0.76,25.39
002136,日线,2026-06-17,13.48,75,A,6.79,15.77,11.75,132.3,44.8,LEG1,否,否,57.7,1.6,11.52
002135,日线,2026-06-17,7.81,75,A,3.45,9.66,6.28,180.0,54.4,LEG1,否,否,63.8,1.74,6.15
688690,日线,2026-06-17,40.41,75,A,13.23,44.5,22.61,236.4,70.0,LEG1,否,是,61.6,0.64,22.16
301141,日线,2026-06-17,48.32,75,A,25.3,60.42,45.06,138.8,43.7,READY,否,否,44.9,1.39,44.16
600860,日线,2026-06-17,9.1,75,A,7.1,11.3,10.49,59.2,19.3,LEG1,否,否,46.9,1.92,10.28
600857,日线,2026-06-17,16.12,75,A,5.06,17.47,14.16,245.3,26.7,LEG1,否,是,60.8,0.84,13.88
301119,日线,2026-06-17,36.11,75,A,12.32,44.78,39.01,263.5,17.8,LEG1,否,否,63.3,2.31,38.23
301115,日线,2026-06-17,33.1,75,A,11.67,35.18,19.3,201.5,67.5,LEG1,否,是,61.4,0.59,18.91
600505,日线,2026-06-17,13.99,75,A,5.07,14.29,12.08,181.9,24.0,LEG1,否,是,47.0,0.85,11.84
600416,日线,2026-06-17,11.17,75,A,8.85,13.38,11.56,51.2,40.2,LEG1,否,否,60.3,1.47,11.33
603083,日线,2026-06-17,203.29,75,A,24.76,219.49,98.25,786.5,62.3,LEG1,否,是,60.5,0.83,96.28
600172,日线,2026-06-17,13.3,75,A,1.8,16.06,7.53,792.2,59.8,LEG1,否,是,58.6,0.96,7.38
600166,日线,2026-06-17,3.22,75,A,2.2,3.16,2.9,43.6,27.1,BREAKOUT,是,否,62.5,1.33,2.84
600162,日线,2026-06-17,3.25,75,A,1.27,3.87,1.7,204.7,83.5,LEG1,否,是,51.8,0.95,1.67
300377,日线,2026-06-17,16.34,75,A,4.37,18.32,17.0,319.2,9.5,LEG1,否,否,70.0,1.46,16.66
603045,日线,2026-06-17,84.49,75,A,8.13,91.26,28.0,1022.5,76.1,LEG1,否,是,58.7,0.99,27.44
603042,日线,2026-06-17,20.41,75,A,6.85,21.13,18.78,208.5,16.5,LEG1,否,否,55.6,1.34,18.4
300411,日线,2026-06-10,11.02,75,A,3.68,10.6,7.95,188.0,38.3,BREAKOUT,是,否,71.5,4.17,7.79
002160,日线,2026-06-17,4.78,75,A,2.58,4.95,4.68,91.9,11.4,LEG1,否,否,59.7,4.36,4.59
002155,日线,2026-06-17,26.5,75,A,9.77,26.25,28.77,168.7,-15.3,BREAKOUT,是,否,65.5,1.3,28.19
603949,日线,2026-06-17,16.12,75,A,9.21,18.76,16.61,103.7,22.5,LEG1,否,否,56.2,1.89,16.28
688291,日线,2026-06-17,50.66,75,A,14.0,57.28,35.0,309.1,51.5,LEG1,否,是,60.5,0.79,34.3
600178,日线,2026-06-17,9.52,75,A,7.12,11.17,8.58,56.9,64.0,READY,否,否,48.6,1.77,8.41
300225,日线,2026-06-17,9.21,75,A,3.0,10.17,7.09,239.0,43.0,READY,否,是,58.7,0.9,6.95
300224,日线,2026-06-17,13.08,75,A,7.92,14.11,11.82,78.2,37.0,READY,否,否,57.5,1.31,11.58
300214,日线,2026-06-17,8.55,75,A,4.01,9.97,7.08,148.6,48.5,READY,否,否,69.9,1.5,6.94
300201,日线,2026-06-17,18.6,75,A,2.84,21.24,5.22,647.9,87.1,LEG1,否,是,55.1,0.82,5.12
603803,日线,2026-06-17,12.89,75,A,3.89,17.71,8.08,355.3,69.7,LEG1,否,否,50.4,1.55,7.92
002416,日线,2026-06-17,10.8,75,A,7.32,14.16,11.66,93.4,36.5,LEG1,否,否,48.2,1.62,11.43
002387,日线,2026-06-17,8.81,75,A,5.61,9.26,7.88,65.1,37.8,LEG1,否,是,59.6,0.91,7.72
603169,日线,2026-06-17,8.46,75,A,3.91,9.25,7.17,136.6,39.0,READY,否,否,71.6,3.29,7.03
002176,日线,2026-06-17,11.49,75,A,6.2,16.97,10.44,173.7,60.6,READY,否,否,49.0,1.37,10.23
002161,日线,2026-06-17,6.26,75,A,3.29,7.27,6.82,121.0,11.3,LEG1,否,否,63.7,2.54,6.68
300374,日线,2026-06-17,12.66,75,A,10.06,12.96,11.85,28.8,38.3,LEG1,否,否,67.2,3.74,11.61
300354,日线,2026-06-17,35.08,75,A,27.6,35.03,34.88,26.9,2.0,BREAKOUT,是,否,62.9,2.25,34.18
300351,日线,2026-06-17,20.53,75,A,11.4,26.0,14.74,128.1,77.1,LEG1,否,否,70.2,2.44,14.45
300402,日线,2026-06-17,16.78,75,A,11.48,17.36,15.45,51.2,32.5,LEG1,否,否,54.6,1.56,15.14
688663,日线,2026-06-17,88.7,75,A,15.9,102.66,23.0,545.7,91.8,LEG1,否,是,55.5,0.74,22.54
688659,日线,2026-06-17,10.76,75,A,4.86,12.21,9.26,151.2,40.1,READY,否,否,65.9,1.89,9.07
688656,日线,2026-06-17,104.58,75,A,17.93,147.77,100.01,724.1,36.8,LEG1,否,否,48.9,1.46,98.01
688646,日线,2026-06-17,66.35,75,A,21.2,75.95,34.21,258.3,76.2,LEG1,否,是,52.9,0.5,33.53
300323,日线,2026-06-17,16.8,75,A,3.79,18.88,14.8,398.2,27.0,LEG1,否,是,57.3,0.77,14.5
300320,日线,2026-06-17,8.8,75,A,4.52,10.23,9.4,126.3,14.5,LEG1,否,否,53.8,1.33,9.21
300316,日线,2026-06-17,51.87,75,A,21.39,53.26,45.71,149.0,23.7,LEG1,否,是,55.8,0.88,44.8
300308,日线,2026-06-17,1276.11,75,A,67.2,1320.0,337.0,1864.3,78.5,LEG1,否,是,68.9,0.75,330.26
002270,日线,2026-06-17,21.92,75,A,13.17,26.48,23.38,101.1,23.3,LEG1,否,否,61.3,1.73,22.91
603890,日线,2026-06-17,25.09,75,A,5.8,32.58,12.03,461.7,76.7,LEG1,否,是,50.5,0.67,11.79
002237,日线,2026-06-17,14.51,75,A,8.05,17.52,12.0,117.6,58.3,READY,否,否,69.0,1.99,11.76
002217,日线,2026-06-17,2.66,75,A,0.99,3.76,2.99,279.8,27.8,LEG1,否,否,60.9,1.96,2.93
002201,日线,2026-06-17,12.76,75,A,3.82,14.83,10.1,288.2,43.0,READY,否,否,73.8,1.56,9.9
002190,日线,2026-06-17,27.31,75,A,11.77,36.38,30.04,209.1,25.8,LEG1,否,否,55.6,2.17,29.44
600330,日线,2026-06-17,33.41,75,A,5.56,34.82,14.98,526.3,67.8,LEG1,否,是,65.2,0.85,14.68
300239,日线,2026-06-17,5.35,75,A,3.63,5.6,5.18,54.3,21.3,LEG1,否,否,65.5,1.94,5.08
002368,日线,2026-06-17,16.96,75,A,13.85,17.63,18.4,27.3,-20.4,LEG1,否,否,69.8,1.34,18.03
603838,日线,2026-06-17,9.6,75,A,3.29,10.08,7.8,206.4,33.6,LEG1,否,否,70.3,1.65,7.64
002364,日线,2026-06-17,51.99,75,A,4.1,59.97,25.53,1362.7,61.6,LEG1,否,是,51.4,0.72,25.02
002348,日线,2026-06-17,12.58,75,A,2.15,16.09,5.72,648.4,74.4,LEG1,否,否,46.0,2.2,5.61
603123,日线,2026-06-17,9.78,75,A,5.49,12.06,11.3,119.7,11.6,LEG1,否,否,56.7,2.6,11.07
002281,日线,2026-06-17,242.0,75,A,19.58,238.67,58.14,1118.9,82.4,LEG1,是,是,71.9,0.82,56.98
002272,日线,2026-06-17,21.09,75,A,3.32,24.96,18.05,651.8,31.9,READY,否,是,56.8,0.56,17.69
600810,日线,2026-06-17,6.91,75,A,5.05,7.83,6.97,55.0,30.9,LEG1,否,否,73.9,1.59,6.83
301232,日线,2026-06-17,129.9,75,A,20.01,262.0,151.25,1209.3,45.8,LEG1,否,否,51.7,1.63,148.22
301205,日线,2026-06-17,336.19,75,A,47.54,374.9,208.88,688.6,50.7,LEG1,否,是,57.4,0.71,204.7
688625,日线,2026-06-17,93.65,75,A,26.2,115.58,71.12,341.1,49.7,READY,否,否,57.7,1.63,69.7
688268,日线,2026-06-17,187.35,75,A,37.51,197.98,142.0,427.8,34.9,BREAKOUT,否,是,51.8,0.92,139.16
688611,日线,2026-06-17,77.2,75,A,17.05,86.48,49.8,407.2,52.8,LEG1,否,是,56.0,0.69,48.8
300328,日线,2026-06-17,19.28,75,A,3.85,23.52,14.57,510.9,45.5,LEG1,否,是,48.6,0.75,14.28
603115,日线,2026-06-17,119.94,75,A,8.83,122.0,17.32,1281.7,92.5,LEG1,否,是,71.3,0.44,16.97
688392,日线,2026-06-17,174.15,75,A,27.78,167.6,93.7,503.3,52.9,LEG1,是,是,65.5,0.99,91.83
399852,日线,2026-06-17,8704.47,75,A,4177.94,8991.85,5224.97,115.2,78.2,LEG1,否,是,66.2,0.93,5120.47
399673,日线,2026-06-17,4478.69,75,A,1411.72,4601.23,1708.98,225.9,90.7,LEG1,否,是,64.1,0.93,1674.8
399612,日线,2026-06-17,3368.05,75,A,1436.98,3438.25,1670.9,139.3,88.3,LEG1,否,是,63.4,0.94,1637.48
399608,日线,2026-06-17,5327.02,75,A,1969.99,5403.01,2547.65,174.3,83.2,LEG1,否,是,65.9,0.99,2496.7
399364,日线,2026-06-17,13816.62,75,A,6237.58,13764.73,7440.34,120.7,84.0,LEG1,是,是,68.5,0.86,7291.53
002896,日线,2026-06-17,79.69,75,A,21.74,95.4,53.66,338.8,56.7,LEG1,否,是,43.9,0.54,52.59
002885,日线,2026-06-17,42.32,75,A,9.24,55.8,22.72,503.9,71.0,LEG1,否,否,53.2,1.49,22.27
002870,日线,2026-06-17,40.85,75,A,21.49,44.14,34.45,105.4,42.8,LEG1,否,是,55.6,0.71,33.76
002861,日线,2026-06-17,18.2,75,A,6.03,19.6,14.38,225.0,38.5,LEG1,否,是,52.0,0.88,14.09
