代码,周期,最新日期,收盘价,评分,等级,L1,H1,L2,首波涨幅%,回调幅度%,阶段,突破前高,均线多头,RSI,量比,止损价
603379,周线,2026-06-19,68.95,85,S,25.8,66.57,60.0,158.0,16.1,BREAKOUT,是,是,65.9,1.32,58.8
603335,周线,2026-06-19,8.49,85,S,3.11,6.75,5.18,117.0,43.1,BREAKOUT,是,是,75.4,2.04,5.08
300566,周线,2026-06-19,35.1,85,S,9.63,21.1,17.25,119.1,33.6,BREAKOUT,是,是,92.8,2.1,16.91
688126,周线,2026-06-19,32.4,85,S,12.22,25.0,20.0,104.6,39.1,BREAKOUT,是,是,88.5,1.7,19.6
002409,周线,2026-06-19,147.92,85,S,33.24,100.94,76.25,203.7,36.5,BREAKOUT,是,是,83.5,1.32,74.72
688163,周线,2026-06-19,47.68,85,S,10.98,27.77,21.88,152.9,35.1,BREAKOUT,是,是,80.4,1.5,21.44
002515,周线,2026-06-19,9.47,85,S,3.65,7.46,5.37,104.4,54.9,BREAKOUT,是,是,78.5,1.7,5.26
688786,周线,2026-06-19,47.09,85,S,18.35,39.1,28.52,113.1,51.0,BREAKOUT,是,是,75.9,1.97,27.95
603324,周线,2026-06-19,39.18,85,S,18.3,28.31,22.61,54.7,56.9,BREAKOUT,是,是,78.3,1.82,22.16
002674,周线,2026-06-19,16.27,85,S,7.72,15.88,11.78,105.7,50.2,BREAKOUT,是,是,76.2,1.74,11.54
002747,周线,2026-06-19,33.18,85,S,11.32,26.47,19.21,133.8,47.9,BREAKOUT,是,是,81.9,1.62,18.83
300506,周线,2026-06-19,4.86,85,S,1.18,5.58,3.79,372.9,40.7,LEG1,否,是,51.8,2.0,3.71
603303,周线,2026-06-19,30.97,85,S,8.33,15.88,13.03,90.6,37.7,BREAKOUT,是,是,80.3,1.58,12.77
300666,周线,2026-06-19,301.57,85,S,33.44,167.81,124.71,401.8,32.1,BREAKOUT,是,是,90.9,1.4,122.22
688138,周线,2026-06-19,40.93,85,S,11.91,33.3,25.3,179.6,37.4,BREAKOUT,是,是,80.7,2.08,24.79
002735,周线,2026-06-19,20.58,85,S,6.69,24.0,13.91,258.7,58.3,READY,否,是,75.5,1.5,13.63
603608,周线,2026-06-19,26.08,85,S,2.15,12.85,9.21,497.7,34.0,BREAKOUT,是,是,91.6,1.37,9.03
002768,周线,2026-06-19,78.36,85,S,15.85,60.98,44.22,284.7,37.1,BREAKOUT,是,是,87.0,1.84,43.34
301323,周线,2026-06-19,103.08,85,S,20.7,62.6,46.6,202.4,38.2,BREAKOUT,是,是,85.7,1.65,45.67
301313,周线,2026-06-19,62.11,85,S,15.71,37.2,28.05,136.8,42.6,BREAKOUT,是,是,93.8,1.87,27.49
688719,周线,2026-06-19,92.16,85,S,20.04,59.8,36.18,198.4,59.4,BREAKOUT,是,是,87.9,1.34,35.46
688711,周线,2026-06-19,39.34,85,S,11.72,36.68,25.37,213.0,45.3,BREAKOUT,是,是,80.3,1.36,24.86
603155,周线,2026-06-19,24.86,85,S,10.0,22.16,14.74,121.6,61.0,BREAKOUT,是,是,78.8,1.75,14.45
300420,周线,2026-06-19,6.47,85,S,1.87,4.55,3.42,143.3,42.2,BREAKOUT,是,是,90.5,1.63,3.35
300408,周线,2026-06-19,155.46,85,S,24.0,68.86,50.7,186.9,40.5,BREAKOUT,是,是,88.7,1.37,49.69
301072,周线,2026-06-19,37.99,85,S,11.71,25.56,20.07,118.3,39.6,BREAKOUT,是,是,82.5,1.77,19.67
600226,周线,2026-06-19,8.87,85,S,1.82,6.58,4.44,261.5,45.0,BREAKOUT,是,是,89.9,1.84,4.35
300802,周线,2026-06-19,27.03,85,S,12.41,23.33,17.31,88.0,55.1,BREAKOUT,是,是,77.2,1.64,16.96
000608,周线,2026-06-19,6.9,85,S,1.29,4.4,3.46,241.1,30.2,BREAKOUT,是,是,87.9,1.34,3.39
002815,周线,2026-06-19,20.14,85,S,6.33,16.54,13.35,161.3,31.2,BREAKOUT,是,是,76.9,1.38,13.08
688371,周线,2026-06-19,42.88,85,S,8.44,22.22,17.8,163.3,32.1,BREAKOUT,是,是,78.1,1.67,17.44
600206,周线,2026-06-19,39.79,85,S,8.07,26.58,18.81,229.4,42.0,BREAKOUT,是,是,86.4,1.38,18.43
688733,周线,2026-06-19,42.67,85,S,12.0,34.51,24.91,187.6,42.6,BREAKOUT,是,是,82.2,1.6,24.41
600378,周线,2026-06-19,63.8,85,S,23.51,40.33,29.7,71.5,63.2,BREAKOUT,是,是,90.9,2.93,29.11
688056,周线,2026-06-19,66.57,85,S,17.71,40.5,31.01,128.7,41.6,BREAKOUT,是,是,86.6,2.42,30.39
300706,周线,2026-06-19,76.87,85,S,13.75,47.99,30.55,249.0,50.9,BREAKOUT,是,是,89.2,1.54,29.94
603730,周线,2026-06-19,13.0,85,S,5.45,11.69,8.13,114.5,57.1,BREAKOUT,是,是,77.4,1.62,7.97
603733,周线,2026-06-19,29.12,85,S,11.31,25.49,21.55,125.4,27.8,BREAKOUT,是,是,80.3,2.46,21.12
002254,周线,2026-06-19,18.58,85,S,7.72,14.11,9.2,82.8,76.8,LEG1,是,是,75.7,1.61,9.02
002171,周线,2026-06-19,15.0,85,S,5.26,15.9,10.36,202.3,52.1,READY,否,是,77.7,2.16,10.15
000725,周线,2026-06-19,6.71,85,S,3.59,4.73,3.79,31.8,82.5,LEG1,是,是,75.4,1.67,3.71
600888,周线,2026-06-19,12.3,85,S,6.06,10.15,7.73,67.5,59.2,BREAKOUT,是,是,77.2,1.38,7.58
002849,周线,2026-06-19,17.74,85,S,8.78,19.78,14.59,125.3,47.2,LEG1,否,是,55.8,1.4,14.3
002859,周线,2026-06-19,90.66,85,S,15.45,33.86,27.45,119.2,34.8,BREAKOUT,是,是,78.4,1.33,26.9
600228,周线,2026-06-19,8.92,85,S,2.95,6.4,4.91,116.9,43.2,BREAKOUT,是,是,83.4,2.04,4.81
002937,周线,2026-06-19,40.71,85,S,13.88,20.19,17.62,45.5,40.7,BREAKOUT,是,是,79.8,1.45,17.27
603065,周线,2026-06-19,14.81,85,S,6.53,10.0,7.97,53.1,58.5,BREAKOUT,是,是,88.6,4.85,7.81
300825,周线,2026-06-19,16.81,85,S,6.8,11.55,9.0,69.9,53.7,BREAKOUT,是,是,91.9,1.86,8.82
600160,周线,2026-06-19,47.7,85,S,14.25,43.92,32.57,208.2,38.3,BREAKOUT,是,是,78.0,1.89,31.92
688323,周线,2026-06-19,60.3,85,S,9.06,31.09,19.09,243.2,54.5,BREAKOUT,是,是,81.6,1.3,18.71
688019,周线,2026-06-19,245.62,85,S,96.28,308.0,218.7,219.9,42.2,BREAKOUT,否,是,45.3,1.36,214.33
000691,周线,2026-06-19,11.58,85,S,2.21,13.03,7.11,489.6,54.7,READY,否,是,82.5,1.91,6.97
603823,周线,2026-06-19,46.88,85,S,5.86,20.18,14.66,244.4,38.5,BREAKOUT,是,是,96.5,1.51,14.37
688386,周线,2026-06-19,95.4,85,S,22.8,103.18,71.8,352.5,39.0,READY,否,是,61.9,1.39,70.36
600909,周线,2026-06-19,8.79,85,S,3.93,7.85,5.42,99.7,62.0,BREAKOUT,是,是,87.1,1.91,5.31
301366,周线,2026-06-19,58.2,85,S,17.2,40.0,29.83,132.6,44.6,BREAKOUT,是,是,82.1,2.01,29.23
688669,周线,2026-06-19,62.46,85,S,9.17,30.79,24.3,235.8,30.0,BREAKOUT,是,是,94.9,1.35,23.81
601958,周线,2026-06-19,28.47,85,S,8.1,27.65,17.47,241.4,52.1,BREAKOUT,是,是,78.1,2.53,17.12
002955,周线,2026-06-19,33.84,85,S,17.8,31.39,23.65,76.3,57.0,BREAKOUT,是,是,79.7,2.11,23.18
001359,周线,2026-06-19,129.15,85,S,18.35,85.44,46.3,365.6,58.3,LEG1,是,是,82.6,1.56,45.37
002058,周线,2026-06-19,23.54,85,S,6.6,25.47,19.07,285.9,33.9,BREAKOUT,否,是,46.8,1.57,18.69
605198,周线,2026-06-19,86.1,85,S,14.98,47.9,35.4,219.8,38.0,BREAKOUT,是,是,83.8,2.56,34.69
605186,周线,2026-06-19,32.85,85,S,16.34,24.34,18.93,49.0,67.6,BREAKOUT,是,是,80.4,1.77,18.55
000823,周线,2026-06-19,22.11,85,S,5.69,16.8,12.6,195.3,37.8,BREAKOUT,是,是,80.8,1.39,12.35
600500,周线,2026-06-19,9.2,85,S,3.32,5.03,4.13,51.5,52.6,BREAKOUT,是,是,84.5,3.07,4.05
688484,周线,2026-06-19,53.9,85,S,22.1,48.21,33.63,118.1,55.8,BREAKOUT,是,是,76.5,1.95,32.96
600573,周线,2026-06-19,11.68,85,S,7.49,14.5,10.83,93.6,52.4,LEG1,否,是,40.3,1.34,10.61
003026,周线,2026-06-19,36.52,85,S,19.2,54.06,28.87,181.6,72.3,LEG1,否,是,45.5,1.81,28.29
003025,周线,2026-06-19,16.6,85,S,8.47,15.6,12.81,84.2,39.1,BREAKOUT,是,是,75.2,2.37,12.55
688398,周线,2026-06-19,25.43,85,S,11.32,35.44,16.66,213.1,77.9,LEG1,否,是,40.2,1.37,16.33
688662,周线,2026-06-19,136.0,85,S,15.25,73.8,51.33,383.9,38.4,BREAKOUT,是,是,75.5,1.75,50.3
301536,周线,2026-06-19,110.06,85,S,27.65,86.66,66.88,213.4,33.5,BREAKOUT,是,是,78.4,1.35,65.54
600162,周线,2026-06-19,3.25,85,S,1.27,1.98,1.67,55.9,43.7,BREAKOUT,是,是,76.5,2.16,1.64
688456,周线,2026-06-19,159.62,85,S,16.33,81.82,49.45,401.0,49.4,BREAKOUT,是,是,90.5,1.55,48.46
301013,周线,2026-06-19,65.32,85,S,6.85,32.32,20.35,371.8,47.0,BREAKOUT,是,是,85.2,1.58,19.94
600458,周线,2026-06-19,17.08,85,S,6.91,15.5,11.18,124.3,50.3,BREAKOUT,是,是,81.0,2.61,10.96
600460,周线,2026-06-19,40.83,85,S,15.74,34.98,24.7,122.2,53.4,BREAKOUT,是,是,79.6,1.6,24.21
688432,周线,2026-06-19,26.26,85,S,7.45,18.13,13.25,143.4,45.7,BREAKOUT,是,是,90.5,1.97,12.98
605589,周线,2026-06-19,66.4,85,S,15.48,34.94,28.83,125.7,31.4,BREAKOUT,是,是,95.7,1.37,28.25
300319,周线,2026-06-19,23.13,85,S,5.69,15.47,10.88,171.9,46.9,BREAKOUT,是,是,78.0,1.69,10.66
300221,周线,2026-06-19,17.51,85,S,3.28,13.09,9.17,299.1,40.0,BREAKOUT,是,是,90.1,1.45,8.99
605358,周线,2026-06-19,70.95,85,S,17.22,46.96,32.0,172.7,50.3,BREAKOUT,是,是,90.2,1.62,31.36
002125,周线,2026-06-19,19.11,85,S,6.3,15.75,12.35,150.0,36.0,BREAKOUT,是,是,80.8,1.93,12.1
002972,周线,2026-06-19,16.56,85,S,5.77,13.69,10.55,137.3,39.6,LEG1,是,是,79.3,2.63,10.34
002119,周线,2026-06-19,33.17,85,S,7.58,27.88,19.1,267.8,43.3,BREAKOUT,是,是,83.7,1.3,18.72
002971,周线,2026-06-19,61.25,85,S,14.15,34.68,27.2,145.1,36.4,BREAKOUT,是,是,82.4,2.59,26.66
300285,周线,2026-06-19,78.5,85,S,14.07,41.73,29.65,196.6,43.7,BREAKOUT,是,是,81.7,1.59,29.06
300263,周线,2026-06-19,16.63,85,S,4.5,12.56,9.19,179.1,41.8,BREAKOUT,是,是,78.5,1.7,9.01
301528,周线,2026-06-19,92.88,85,S,33.15,76.05,54.32,129.4,50.7,BREAKOUT,是,是,75.1,1.5,53.23
688507,周线,2026-06-19,243.99,85,S,38.21,133.0,80.41,248.1,55.5,BREAKOUT,是,是,91.2,1.45,78.8
601233,周线,2026-06-19,21.63,82,S,9.63,24.45,16.36,153.9,54.6,LEG1,否,是,56.0,1.14,16.03
688600,周线,2026-06-19,29.77,82,S,10.7,31.0,22.47,189.7,42.0,LEG1,否,是,64.2,1.08,22.02
300811,周线,2026-06-19,97.65,82,S,36.2,93.4,72.0,158.0,37.4,BREAKOUT,是,是,55.3,1.15,70.56
002842,周线,2026-06-19,43.38,82,S,3.86,48.5,5.72,1156.5,95.8,LEG1,否,是,72.1,1.11,5.61
301086,周线,2026-06-19,206.99,82,S,23.29,152.86,111.0,556.3,32.3,BREAKOUT,是,是,60.8,1.29,108.78
301067,周线,2026-06-19,36.4,82,S,16.91,37.98,27.34,124.6,50.5,READY,否,是,61.6,1.21,26.79
002643,周线,2026-06-19,17.64,82,S,7.7,18.5,14.67,140.3,35.5,READY,否,是,60.8,1.25,14.38
002426,周线,2026-06-19,4.09,82,S,1.31,4.69,3.3,258.0,41.1,READY,否,是,58.3,1.27,3.23
000929,周线,2026-06-19,9.93,82,S,4.82,12.02,8.75,149.4,45.4,LEG1,否,是,46.2,1.3,8.57
688535,周线,2026-06-19,133.97,82,S,46.68,144.44,86.68,209.4,59.1,READY,否,是,59.6,1.13,84.95
600259,周线,2026-06-19,105.71,82,S,22.88,112.29,73.75,390.8,43.1,READY,否,是,68.2,1.1,72.28
600397,周线,2026-06-19,18.36,82,S,1.71,16.03,6.19,837.4,68.7,LEG1,是,是,71.6,1.03,6.07
002378,周线,2026-06-19,34.88,82,S,3.8,48.42,11.5,1174.2,82.7,LEG1,否,是,63.9,1.13,11.27
301288,周线,2026-06-19,18.69,82,S,9.27,21.43,16.13,131.2,43.6,LEG1,否,是,51.2,1.14,15.81
002871,周线,2026-06-19,19.79,82,S,5.92,22.7,15.85,283.4,40.8,READY,否,是,52.7,1.25,15.53
300854,周线,2026-06-19,26.2,82,S,7.63,24.14,15.11,216.4,54.7,BREAKOUT,是,是,40.4,1.02,14.81
300857,周线,2026-06-19,266.99,82,S,32.02,322.0,200.55,905.6,41.9,LEG1,否,是,57.5,1.02,196.54
605580,周线,2026-06-19,24.23,82,S,6.37,45.0,22.26,606.4,58.9,READY,否,是,49.6,1.24,21.81
603085,周线,2026-06-19,12.47,82,S,5.55,12.9,10.02,132.4,39.2,BREAKOUT,否,是,50.7,1.04,9.82
688353,周线,2026-06-19,116.8,82,S,14.45,140.0,97.0,868.9,34.2,LEG1,否,是,60.5,1.26,95.06
300351,周线,2026-06-19,20.53,82,S,11.4,28.4,14.74,149.1,80.4,LEG1,否,是,53.3,1.07,14.45
300343,周线,2026-06-19,6.3,82,S,3.35,7.44,5.93,122.1,36.9,LEG1,否,是,41.1,1.23,5.81
688012,周线,2026-06-19,351.0,82,S,104.92,397.3,292.33,278.7,35.9,BREAKOUT,否,是,52.2,1.04,286.48
603929,周线,2026-06-19,232.18,82,S,13.91,215.65,26.38,1450.3,93.8,LEG1,是,是,69.8,1.0,25.85
600497,周线,2026-06-19,10.1,82,S,4.26,11.38,7.41,167.1,55.8,LEG1,否,是,61.4,1.1,7.26
301512,周线,2026-06-19,56.45,82,S,30.0,53.84,39.94,79.5,58.3,LEG1,是,是,67.9,1.02,39.14
601066,周线,2026-06-19,25.92,82,S,17.74,27.64,24.55,55.8,31.2,LEG1,否,否,74.2,1.49,24.06
002066,周线,2026-06-19,23.08,82,S,6.5,28.23,8.5,334.3,90.8,LEG1,否,是,51.9,1.15,8.33
000960,周线,2026-06-19,41.43,82,S,10.73,48.8,30.07,354.8,49.2,READY,否,是,62.9,1.03,29.47
001210,周线,2026-06-19,24.2,82,S,10.51,25.28,19.0,140.5,42.5,BREAKOUT,否,是,49.1,1.17,18.62
300120,周线,2026-06-19,9.35,82,S,3.49,9.11,8.15,161.0,17.1,BREAKOUT,是,否,69.4,1.77,7.99
399612,周线,2026-06-19,3368.05,80,S,1436.98,2912.0,1670.9,102.6,84.1,LEG1,是,是,71.7,0.71,1637.48
399362,周线,2026-06-19,9900.41,80,S,4578.28,9069.81,5511.3,98.1,79.2,LEG1,是,是,69.6,0.77,5401.07
000690,周线,2026-06-19,5.44,80,S,3.77,6.16,4.18,63.4,82.8,LEG1,否,是,54.5,0.58,4.1
300184,周线,2026-06-19,16.91,80,S,3.24,13.08,10.08,303.7,30.5,BREAKOUT,是,是,66.3,0.88,9.88
300179,周线,2026-06-19,45.38,80,S,4.9,29.5,13.81,502.0,63.8,LEG1,是,是,72.2,0.8,13.53
300163,周线,2026-06-19,6.35,80,S,1.02,5.99,4.15,487.3,37.0,BREAKOUT,是,是,71.4,0.54,4.07
300159,周线,2026-06-19,4.12,80,S,1.47,3.39,2.48,130.6,47.4,BREAKOUT,是,是,65.3,0.54,2.43
300151,周线,2026-06-19,23.58,80,S,10.24,19.77,14.61,93.1,54.1,BREAKOUT,是,是,66.0,0.78,14.32
601588,周线,2026-06-19,1.8,80,S,1.25,2.28,1.65,82.4,61.2,LEG1,否,是,43.7,0.65,1.62
601518,周线,2026-06-19,2.94,80,S,1.95,3.14,2.75,61.0,32.8,BREAKOUT,否,是,47.5,0.44,2.69
300083,周线,2026-06-19,11.24,80,S,3.57,12.47,7.18,249.3,59.4,LEG1,否,是,64.0,0.81,7.04
300077,周线,2026-06-19,23.15,80,S,6.45,27.8,18.66,331.0,42.8,READY,否,是,50.6,0.5,18.29
300136,周线,2026-06-19,105.56,80,S,14.45,94.58,57.87,554.5,45.8,BREAKOUT,是,是,61.9,0.82,56.71
300131,周线,2026-06-19,18.79,80,S,3.38,17.0,10.62,403.0,46.8,BREAKOUT,是,是,60.5,0.8,10.41
399300,周线,2026-06-19,4931.39,80,S,3145.79,5030.52,3514.12,59.9,80.5,LEG1,否,是,66.9,0.74,3443.84
688512,周线,2026-06-19,14.46,80,S,6.16,13.45,10.79,118.3,36.5,BREAKOUT,是,是,58.0,0.81,10.57
688515,周线,2026-06-19,199.0,80,S,46.58,140.97,111.6,202.6,31.1,BREAKOUT,是,是,61.4,0.78,109.37
301626,周线,2026-06-19,322.64,80,S,62.22,201.88,116.7,224.5,61.0,BREAKOUT,是,是,65.1,0.53,114.37
301628,周线,2026-06-19,121.24,80,S,65.2,130.51,96.03,100.2,52.8,BREAKOUT,否,是,56.2,0.73,94.11
399001,周线,2026-06-19,15880.95,80,S,7683.63,16207.75,9119.6,110.9,83.2,LEG1,否,是,69.1,0.64,8937.21
399002,周线,2026-06-19,21440.96,80,S,9908.08,21815.98,12031.08,120.2,82.2,LEG1,否,是,70.0,0.64,11790.46
399006,周线,2026-06-19,4167.05,80,S,1482.99,3416.84,1953.82,130.4,75.7,LEG1,是,是,74.4,0.65,1914.74
399012,周线,2026-06-19,5693.9,80,S,2079.7,4901.41,2609.77,135.7,81.2,LEG1,是,是,73.4,0.66,2557.57
601665,周线,2026-06-19,6.34,80,S,4.07,6.5,5.3,59.7,49.4,LEG1,否,是,61.8,0.49,5.19
300069,周线,2026-06-19,35.94,80,S,6.0,20.54,16.1,242.3,30.5,BREAKOUT,是,是,55.7,0.72,15.78
300001,周线,2026-06-19,38.82,80,S,15.1,33.75,26.49,123.5,38.9,BREAKOUT,是,是,64.6,0.65,25.96
300199,周线,2026-06-19,22.13,80,S,8.83,21.95,16.23,148.6,43.6,BREAKOUT,是,是,55.4,0.59,15.91
601187,周线,2026-06-19,7.84,80,S,4.44,8.16,6.23,83.8,51.9,LEG1,否,是,60.6,0.85,6.11
601699,周线,2026-06-19,16.99,80,S,10.31,15.65,12.81,51.8,53.2,BREAKOUT,是,是,58.9,0.55,12.55
300042,周线,2026-06-19,67.47,80,S,15.15,61.08,24.68,303.2,79.3,LEG1,是,是,63.6,0.54,24.19
000962,周线,2026-06-19,62.36,80,S,7.77,59.95,40.11,671.6,38.0,BREAKOUT,是,是,68.9,0.88,39.31
000966,周线,2026-06-19,4.83,80,S,3.61,5.95,4.21,64.8,74.4,LEG1,否,是,49.9,0.59,4.13
605133,周线,2026-06-19,36.05,80,S,15.23,37.5,25.03,146.2,56.0,BREAKOUT,否,是,55.3,0.9,24.53
605168,周线,2026-06-19,50.33,80,S,22.0,47.19,27.6,114.5,77.8,LEG1,是,是,56.4,0.8,27.05
000809,周线,2026-06-19,3.73,80,S,1.45,4.46,3.19,207.6,42.2,LEG1,否,是,46.5,0.88,3.13
603989,周线,2026-06-19,37.73,80,S,11.16,20.08,15.5,79.9,51.3,BREAKOUT,是,是,74.0,0.96,15.19
603997,周线,2026-06-19,13.69,80,S,9.41,15.95,12.9,69.5,46.6,LEG1,否,是,52.6,0.83,12.64
001326,周线,2026-06-19,74.03,80,S,25.39,68.68,48.39,170.5,46.9,BREAKOUT,是,是,68.7,0.69,47.42
300880,周线,2026-06-19,25.49,80,S,10.04,28.88,17.0,187.6,63.1,LEG1,否,是,64.6,0.79,16.66
600545,周线,2026-06-19,6.59,80,S,1.25,3.35,2.44,168.0,43.3,BREAKOUT,是,是,61.6,0.62,2.39
600546,周线,2026-06-19,12.55,80,S,8.49,12.89,10.89,51.8,45.5,BREAKOUT,否,是,46.7,0.53,10.67
001339,周线,2026-06-19,115.39,80,S,19.18,80.0,57.0,317.1,37.8,BREAKOUT,是,是,73.8,0.55,55.86
603950,周线,2026-06-19,62.61,80,S,10.87,77.92,27.55,616.8,75.1,LEG1,否,是,55.4,0.51,27.0
603979,周线,2026-06-19,77.3,80,S,31.2,89.77,52.2,187.7,64.1,READY,否,是,68.5,0.9,51.16
002008,周线,2026-06-19,135.84,80,S,14.45,156.5,21.51,983.0,95.0,LEG1,否,是,69.9,0.98,21.08
001226,周线,2026-06-19,49.72,80,S,19.43,54.76,40.13,181.8,41.4,READY,否,是,57.3,0.64,39.33
300975,周线,2026-06-19,41.25,80,S,4.84,15.93,11.67,229.1,38.4,BREAKOUT,是,是,72.6,0.78,11.44
600483,周线,2026-06-19,11.6,80,S,8.78,11.3,9.37,28.7,76.6,LEG1,是,是,74.8,0.7,9.18
000859,周线,2026-06-19,11.84,80,S,2.98,14.08,8.75,372.5,48.0,READY,否,是,70.7,0.89,8.57
301055,周线,2026-06-19,39.89,80,S,7.7,26.48,17.92,243.9,45.6,BREAKOUT,是,是,67.9,0.99,17.56
000767,周线,2026-06-19,5.0,80,S,2.13,5.12,2.76,140.4,78.9,LEG1,否,是,59.5,0.63,2.7
002039,周线,2026-06-19,20.41,80,S,12.76,22.82,17.0,78.8,57.9,LEG1,否,是,50.5,0.43,16.66
603890,周线,2026-06-19,25.09,80,S,5.8,18.04,12.71,211.0,43.5,BREAKOUT,是,是,60.6,1.0,12.46
603916,周线,2026-06-19,13.29,80,S,6.1,14.31,9.95,134.6,53.1,BREAKOUT,否,是,53.3,0.98,9.75
002049,周线,2026-06-19,80.0,80,S,43.81,91.99,64.8,110.0,56.4,READY,否,是,59.1,0.83,63.5
600563,周线,2026-06-19,170.05,80,S,71.22,143.03,112.78,100.8,42.1,BREAKOUT,是,是,64.6,0.8,110.52
600575,周线,2026-06-19,3.72,80,S,2.13,4.29,3.55,101.4,34.3,READY,否,是,43.5,0.64,3.48
001314,周线,2026-06-19,57.52,80,S,31.07,51.14,38.32,64.6,63.9,BREAKOUT,是,是,62.1,0.8,37.55
603985,周线,2026-06-19,25.25,80,S,8.74,29.6,13.68,238.7,76.3,LEG1,否,是,62.1,0.35,13.41
605208,周线,2026-06-19,15.76,80,S,4.81,16.62,12.25,245.5,37.0,LEG1,否,是,62.9,0.68,12.0
300939,周线,2026-06-19,71.54,80,S,19.21,49.77,32.8,159.1,55.5,LEG1,是,是,69.3,0.86,32.14
600505,周线,2026-06-19,13.99,80,S,5.07,15.91,12.08,213.8,35.3,READY,否,是,53.6,0.98,11.84
688001,周线,2026-06-19,73.69,80,S,19.74,34.33,26.3,73.9,55.0,BREAKOUT,是,是,70.1,0.89,25.77
300983,周线,2026-06-19,36.66,80,S,14.21,52.66,20.9,270.6,82.6,LEG1,否,是,54.8,0.59,20.48
688008,周线,2026-06-19,262.5,80,S,42.2,188.88,125.0,347.6,43.6,BREAKOUT,是,是,70.5,0.72,122.5
000791,周线,2026-06-19,9.22,80,S,4.55,9.33,7.11,105.1,46.4,BREAKOUT,否,是,57.8,0.53,6.97
688048,周线,2026-06-19,371.5,80,S,23.37,463.37,114.5,1882.8,79.3,LEG1,否,是,60.3,0.6,112.21
002077,周线,2026-06-19,17.74,80,S,10.31,20.39,14.68,97.8,56.6,READY,否,是,59.4,0.67,14.39
002079,周线,2026-06-19,13.52,80,S,6.8,12.3,9.2,80.9,56.4,BREAKOUT,是,是,72.4,0.86,9.02
002081,周线,2026-06-19,4.77,80,S,2.81,8.6,3.17,206.0,93.8,LEG1,否,是,45.1,0.61,3.11
603867,周线,2026-06-19,40.0,80,S,18.63,39.6,27.6,112.6,57.2,BREAKOUT,是,是,65.2,0.67,27.05
300845,周线,2026-06-19,13.04,80,S,8.08,16.87,10.3,108.8,74.7,LEG1,否,是,43.0,0.68,10.09
603880,周线,2026-06-19,8.06,80,S,3.08,7.75,6.24,151.6,32.3,BREAKOUT,是,是,59.4,0.48,6.12
002126,周线,2026-06-19,53.44,80,S,13.78,55.83,40.06,305.2,37.5,BREAKOUT,否,是,59.4,0.49,39.26
300948,周线,2026-06-19,25.88,80,S,7.08,27.85,18.31,293.4,45.9,BREAKOUT,否,是,56.6,0.93,17.94
300955,周线,2026-06-19,41.74,80,S,10.02,49.81,30.0,397.1,49.8,BREAKOUT,否,是,53.1,0.71,29.4
300964,周线,2026-06-19,113.92,80,S,18.25,68.79,39.6,276.9,57.8,LEG1,是,是,68.2,0.81,38.81
300966,周线,2026-06-19,26.27,80,S,12.03,29.5,18.44,145.2,63.3,LEG1,否,是,62.4,0.48,18.07
688025,周线,2026-06-19,445.0,80,S,30.0,289.2,128.06,864.0,62.2,LEG1,是,是,73.8,0.6,125.5
301024,周线,2026-06-19,43.22,80,S,13.27,52.23,30.81,293.6,55.0,LEG1,否,是,51.0,0.39,30.19
301028,周线,2026-06-19,17.88,80,S,6.09,16.87,12.94,177.0,36.5,BREAKOUT,是,是,56.3,0.68,12.68
301045,周线,2026-06-19,61.1,80,S,13.1,53.49,37.14,308.3,40.5,BREAKOUT,是,是,74.9,0.78,36.4
000697,周线,2026-06-19,11.84,80,S,4.63,11.22,8.03,142.3,48.4,LEG1,是,是,60.5,0.96,7.87
002134,周线,2026-06-19,29.78,80,S,5.46,28.57,19.4,423.3,39.7,BREAKOUT,是,是,66.8,0.83,19.01
002156,周线,2026-06-19,67.22,80,S,17.2,59.2,40.4,244.2,44.8,BREAKOUT,是,是,67.7,0.82,39.59
002158,周线,2026-06-19,31.23,80,S,15.31,28.28,21.46,84.7,52.6,BREAKOUT,是,是,59.0,0.95,21.03
300816,周线,2026-06-19,82.19,80,S,12.63,82.8,35.2,555.6,67.8,LEG1,否,是,54.4,0.33,34.5
300819,周线,2026-06-19,71.11,80,S,8.38,92.0,38.07,997.9,64.5,LEG1,否,是,60.7,0.65,37.31
300834,周线,2026-06-19,50.15,80,S,13.21,52.19,21.61,295.1,78.5,LEG1,否,是,67.5,0.38,21.18
300835,周线,2026-06-19,193.2,80,S,19.41,99.5,69.89,412.6,37.0,BREAKOUT,是,是,74.7,0.59,68.49
300836,周线,2026-06-19,75.03,80,S,12.73,71.68,51.5,463.1,34.2,BREAKOUT,是,是,62.1,0.78,50.47
300840,周线,2026-06-19,21.3,80,S,7.57,24.49,16.28,223.5,48.5,BREAKOUT,否,是,49.8,0.32,15.95
002076,周线,2026-06-19,2.65,80,S,1.16,2.5,1.9,115.5,44.8,BREAKOUT,是,是,69.5,0.59,1.86
000782,周线,2026-06-19,7.53,80,S,3.8,9.05,4.91,138.2,78.9,LEG1,否,是,63.2,0.68,4.81
301071,周线,2026-06-19,74.07,80,S,21.6,55.9,38.3,158.8,51.3,BREAKOUT,是,是,70.7,0.81,37.53
600396,周线,2026-06-19,17.8,80,S,2.06,3.4,2.83,65.0,42.5,BREAKOUT,是,是,68.5,0.71,2.77
600400,周线,2026-06-19,2.67,80,S,1.93,4.03,2.14,108.8,90.0,LEG1,否,是,52.3,0.49,2.1
